,MSA,Annualized Growth Rate TP,Annualized GDP,Unnamed: 3,Unnamed: 4,Unnamed: 5,GeoName.1,Annualized Growth Rate TP.1,Annualized GDP.1,Unnamed: 9,Unnamed: 10,GeoName.2,Annualized Growth Rate TP.2,Annualized Growth Rate GDP,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17
259,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)",0.011468221399802303,0.022679289069732933,,,,,,,,,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)",0.011468221399802303,0.011083954426581277,,,,
260,"Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)",0.024311676038853314,0.024821470089925413,,,,,,,,,"Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)",0.024311676038853314,0.000497694269232074,,,,
261,"Oshkosh-Neenah, WI (Metropolitan Statistical Area)",0.004607899273960436,0.010367868353465148,,,,,,,,,"Oshkosh-Neenah, WI (Metropolitan Statistical Area)",0.004607899273960436,0.005733549461105714,,,,
262,"Owensboro, KY (Metropolitan Statistical Area)",0.0046982064468696905,0.012764948014032607,,,,,,,,,"Owensboro, KY (Metropolitan Statistical Area)",0.0046982064468696905,0.008029019575630736,,,,
263,"Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)",0.006153686412479598,0.023404169486206383,,,,,,,,,"Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)",0.006153686412479598,0.017144978254002963,,,,
264,"Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)",0.01210641410735347,0.026784268036618375,,,,,,,,,"Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)",0.01210641410735347,0.014502283282346484,,,,
265,"Panama City, FL (Metropolitan Statistical Area)",0.012423100066042414,0.017273219065630174,,,,,,,,,"Panama City, FL (Metropolitan Statistical Area)",0.012423100066042414,0.004790604836329093,,,,
266,"Parkersburg-Vienna, WV (Metropolitan Statistical Area)",-0.002242782322684156,-0.001462985746613632,,,,,,,,,"Parkersburg-Vienna, WV (Metropolitan Statistical Area)",-0.002242782322684156,0.0007815494212968233,,,,
267,"Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)",0.009834048354382174,0.01479203812990626,,,,,,,,,"Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)",0.009834048354382174,0.004909707474811009,,,,
268,"Peoria, IL (Metropolitan Statistical Area)",-3.8354653846384146e-05,0.01658983514121659,,,,,,,,,"Peoria, IL (Metropolitan Statistical Area)",-3.8354653846384146e-05,0.016628827587988892,,,,
269,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",0.003818010501369873,0.015477079985425357,,,,,,,,,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",0.003818010501369873,0.011614724344537475,,,,
270,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",0.02185701339180146,0.0249924370603245,,,,,,,,,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",0.02185701339180146,0.003068358515361691,,,,
271,"Pine Bluff, AR (Metropolitan Statistical Area)",-0.010148196642736695,-0.00418133451457503,,,,,,,,,"Pine Bluff, AR (Metropolitan Statistical Area)",-0.010148196642736695,0.006028035821042943,,,,
272,"Pittsburgh, PA (Metropolitan Statistical Area)",-0.002298306604766265,0.015952085805484684,,,,,,,,,"Pittsburgh, PA (Metropolitan Statistical Area)",-0.002298306604766265,0.018292434032204596,,,,
273,"Pittsfield, MA (Metropolitan Statistical Area)",-0.0034213301867065393,0.01023700160249641,,,,,,,,,"Pittsfield, MA (Metropolitan Statistical Area)",-0.0034213301867065393,0.013705221878531626,,,,
274,"Pocatello, ID (Metropolitan Statistical Area)",0.00740569457131568,0.009118958793978615,,,,,,,,,"Pocatello, ID (Metropolitan Statistical Area)",0.00740569457131568,0.0017006695831633944,,,,
275,"Port St. Lucie, FL (Metropolitan Statistical Area)",0.022848505297321742,0.021941026096324867,,,,,,,,,"Port St. Lucie, FL (Metropolitan Statistical Area)",0.022848505297321742,-0.0008872078282337048,,,,
276,"Portland-South Portland, ME (Metropolitan Statistical Area)",0.004630938594173406,0.013052747592005032,,,,,,,,,"Portland-South Portland, ME (Metropolitan Statistical Area)",0.004630938594173406,0.008382987895651173,,,,
277,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",0.013571292420937908,0.03236704443524241,,,,,,,,,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",0.013571292420937908,0.018544084816579876,,,,
278,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area)",0.003901907045305464,0.01623394014992452,,,,,,,,,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area)",0.003901907045305464,0.012284101681722115,,,,
279,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",0.017535614049122294,0.022855798061478527,,,,,,,,,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",0.017535614049122294,0.0052284990705981915,,,,
280,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",0.000948189593397819,0.009964609422234316,,,,,,,,,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",0.000948189593397819,0.009007878652040224,,,,
281,"Provo-Orem, UT (Metropolitan Statistical Area)",0.02834622054015501,0.048172077206871,,,,,,,,,"Provo-Orem, UT (Metropolitan Statistical Area)",0.02834622054015501,0.01927935968520611,,,,
282,"Pueblo, CO (Metropolitan Statistical Area)",0.008936515136800605,0.018874880339345257,,,,,,,,,"Pueblo, CO (Metropolitan Statistical Area)",0.008936515136800605,0.00985033751226383,,,,
283,"Punta Gorda, FL (Metropolitan Statistical Area)",0.013896287012005848,0.01972530465018041,,,,,,,,,"Punta Gorda, FL (Metropolitan Statistical Area)",0.013896287012005848,0.005749126131384452,,,,
284,"Racine, WI (Metropolitan Statistical Area)",0.002302302678442336,0.0038108195924484445,,,,,,,,,"Racine, WI (Metropolitan Statistical Area)",0.002302302678442336,0.0015050518291486181,,,,
285,"Raleigh-Cary, NC (Metropolitan Statistical Area)",0.02936114759871855,0.03560020465420677,,,,,,,,,"Raleigh-Cary, NC (Metropolitan Statistical Area)",0.02936114759871855,0.006061096312059977,,,,
286,"Rapid City, SD (Metropolitan Statistical Area)",0.011999075366255774,0.018323127973465247,,,,,,,,,"Rapid City, SD (Metropolitan Statistical Area)",0.011999075366255774,0.006249069550701591,,,,
287,"Reading, PA (Metropolitan Statistical Area)",0.006318727670969526,0.013376216780109917,,,,,,,,,"Reading, PA (Metropolitan Statistical Area)",0.006318727670969526,0.0070131747676747125,,,,
288,"Redding, CA (Metropolitan Statistical Area)",0.004642297776701554,0.013760393921051328,,,,,,,,,"Redding, CA (Metropolitan Statistical Area)",0.004642297776701554,0.00907596282231804,,,,
289,"Reno, NV (Metropolitan Statistical Area)",0.016556299494281168,0.01260769681587015,,,,,,,,,"Reno, NV (Metropolitan Statistical Area)",0.016556299494281168,-0.003884293157570551,,,,
290,"Richmond, VA (Metropolitan Statistical Area) *",0.011535597198202074,0.010668291712780276,,,,,,,,,"Richmond, VA (Metropolitan Statistical Area) *",0.011535597198202074,-0.0008574146948698846,,,,
291,"Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)",0.018630827550369933,0.029500613887135874,,,,,,,,,"Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)",0.018630827550369933,0.010670977200744947,,,,
292,"Roanoke, VA (Metropolitan Statistical Area) *",0.004812896364700281,0.007460270355616139,,,,,,,,,"Roanoke, VA (Metropolitan Statistical Area) *",0.004812896364700281,0.002634693484223627,,,,
293,"Rochester, MN (Metropolitan Statistical Area)",0.009297876824280182,0.028888437352119878,,,,,,,,,"Rochester, MN (Metropolitan Statistical Area)",0.009297876824280182,0.019410087921200025,,,,
294,"Rochester, NY (Metropolitan Statistical Area)",0.00015767839196301203,0.008070007986676009,,,,,,,,,"Rochester, NY (Metropolitan Statistical Area)",0.00015767839196301203,0.007911082187994856,,,,
295,"Rockford, IL (Metropolitan Statistical Area)",0.0025722731363093665,0.007679663948570115,,,,,,,,,"Rockford, IL (Metropolitan Statistical Area)",0.0025722731363093665,0.005094286914880897,,,,
296,"Rocky Mount, NC (Metropolitan Statistical Area)",0.00080626981173193,0.024155443385645237,,,,,,,,,"Rocky Mount, NC (Metropolitan Statistical Area)",0.00080626981173193,0.023330363006524246,,,,
297,"Rome, GA (Metropolitan Statistical Area)",0.00420740054299773,-0.0054735852010722175,,,,,,,,,"Rome, GA (Metropolitan Statistical Area)",0.00420740054299773,-0.009640424616304655,,,,
298,"Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)",0.013526652614566759,0.023033770204803794,,,,,,,,,"Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)",0.013526652614566759,0.009380234417823985,,,,
299,"Saginaw, MI (Metropolitan Statistical Area)",-0.005473613788491871,0.0031147487683793607,,,,,,,,,"Saginaw, MI (Metropolitan Statistical Area)",-0.005473613788491871,0.008635630663945904,,,,
300,"Salem, OR (Metropolitan Statistical Area)",0.012204554270269119,0.019811349931343036,,,,,,,,,"Salem, OR (Metropolitan Statistical Area)",0.012204554270269119,0.007515077490002131,,,,
301,"Salinas, CA (Metropolitan Statistical Area)",0.003990055483953592,0.01272220406160196,,,,,,,,,"Salinas, CA (Metropolitan Statistical Area)",0.003990055483953592,0.008697445288379013,,,,
302,"Salisbury, MD-DE (Metropolitan Statistical Area)",0.014845209393161474,0.025662454082448383,,,,,,,,,"Salisbury, MD-DE (Metropolitan Statistical Area)",0.014845209393161474,0.010659009461901459,,,,
303,"Salt Lake City, UT (Metropolitan Statistical Area)",0.014691424507884632,0.028905531971123333,,,,,,,,,"Salt Lake City, UT (Metropolitan Statistical Area)",0.014691424507884632,0.014008305500494922,,,,
304,"San Angelo, TX (Metropolitan Statistical Area)",0.007304932452533386,0.034257923831652715,,,,,,,,,"San Angelo, TX (Metropolitan Statistical Area)",0.007304932452533386,0.02675752943400722,,,,
305,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",0.021698928972376352,0.03595185842706616,,,,,,,,,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",0.021698928972376352,0.013950224523603394,,,,
306,"San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)",0.0090275487413225,0.025207094872240265,,,,,,,,,"San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)",0.0090275487413225,0.016034791271160254,,,,
307,"San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)",0.0073653758702698635,0.028531348121516364,,,,,,,,,"San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)",0.0073653758702698635,0.02101121674244677,,,,
308,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",0.008106209830688549,0.060328123557436886,,,,,,,,,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",0.008106209830688549,0.051801995878508755,,,,
309,"San Luis Obispo-Paso Robles, CA (Metropolitan Statistical Area)",0.007185549770198918,0.02512536809264687,,,,,,,,,"San Luis Obispo-Paso Robles, CA (Metropolitan Statistical Area)",0.007185549770198918,0.017811830527692862,,,,
310,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",0.0040496554455493605,0.013881769385213127,,,,,,,,,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",0.0040496554455493605,0.00979245785936822,,,,
311,"Santa Fe, NM (Metropolitan Statistical Area)",0.0079950982058683,0.0035949172157068165,,,,,,,,,"Santa Fe, NM (Metropolitan Statistical Area)",0.0079950982058683,-0.004365280146692463,,,,
312,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",0.0060272939336334375,0.026118878655341016,,,,,,,,,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",0.0060272939336334375,0.01997121235463517,,,,
313,"Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)",0.004233924723233917,0.019418593253702765,,,,,,,,,"Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)",0.004233924723233917,0.015120648841507434,,,,
314,"Savannah, GA (Metropolitan Statistical Area)",0.01604910836092266,0.026987534213376296,,,,,,,,,"Savannah, GA (Metropolitan Statistical Area)",0.01604910836092266,0.010765646820063202,,,,
315,"Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)",-0.00021043944659715486,0.01460996126265468,,,,,,,,,"Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)",-0.00021043944659715486,0.014823520162631665,,,,
316,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",0.014331199964327856,0.0344957590929571,,,,,,,,,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",0.014331199964327856,0.019879659749535872,,,,
317,"Sebastian-Vero Beach, FL (Metropolitan Statistical Area)",0.018401579075750574,0.019503554906104226,,,,,,,,,"Sebastian-Vero Beach, FL (Metropolitan Statistical Area)",0.018401579075750574,0.0010820641414892584,,,,
318,"Sebring-Avon Park, FL (Metropolitan Statistical Area)",0.010339841937214933,0.017831537019170396,,,,,,,,,"Sebring-Avon Park, FL (Metropolitan Statistical Area)",0.010339841937214933,0.007415024896564537,,,,
319,"Sheboygan, WI (Metropolitan Statistical Area)",0.0012536184868645606,0.010984099699617111,,,,,,,,,"Sheboygan, WI (Metropolitan Statistical Area)",0.0012536184868645606,0.009718298174500317,,,,
320,"Sherman-Denison, TX (Metropolitan Statistical Area)",0.01042643127700238,0.025338296205418942,,,,,,,,,"Sherman-Denison, TX (Metropolitan Statistical Area)",0.01042643127700238,0.014757991741734644,,,,
321,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",0.0032434420404636732,0.02272965255676529,,,,,,,,,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",0.0032434420404636732,0.01942321245247225,,,,
322,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",0.003827887080510628,0.01589041143473069,,,,,,,,,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",0.003827887080510628,0.012016526447877762,,,,
323,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",0.0007226567166547238,-0.0015180689705902584,,,,,,,,,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",0.0007226567166547238,-0.002239107581112232,,,,
324,"Sioux Falls, SD (Metropolitan Statistical Area)",0.0193792578308305,0.03890141450450857,,,,,,,,,"Sioux Falls, SD (Metropolitan Statistical Area)",0.0193792578308305,0.019151024041061948,,,,
325,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",0.001017614454234872,0.009057374142863006,,,,,,,,,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",0.001017614454234872,0.008031586629982934,,,,
326,"Spartanburg, SC (Metropolitan Statistical Area)",0.011954921170261201,0.018277970923628484,,,,,,,,,"Spartanburg, SC (Metropolitan Statistical Area)",0.011954921170261201,0.006248351207240432,,,,
327,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",0.011223871243357442,0.020431717384275405,,,,,,,,,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",0.011223871243357442,0.00910564554770299,,,,
328,"Springfield, IL (Metropolitan Statistical Area)",0.0014956596753072926,0.005374050915814665,,,,,,,,,"Springfield, IL (Metropolitan Statistical Area)",0.0014956596753072926,0.0038725991501198376,,,,
329,"Springfield, MA (Metropolitan Statistical Area)",0.0018807330283123758,0.00941786890096008,,,,,,,,,"Springfield, MA (Metropolitan Statistical Area)",0.0018807330283123758,0.007522987142257742,,,,
330,"Springfield, MO (Metropolitan Statistical Area)",0.012952754949157264,0.015008182499848921,,,,,,,,,"Springfield, MO (Metropolitan Statistical Area)",0.012952754949157264,0.0020291445387250473,,,,
331,"Springfield, OH (Metropolitan Statistical Area)",-0.0038893777414293895,0.0014770747854648825,,,,,,,,,"Springfield, OH (Metropolitan Statistical Area)",-0.0038893777414293895,0.005387406184592658,,,,
332,"St. Cloud, MN (Metropolitan Statistical Area)",0.009341980582772358,0.016358129049219405,,,,,,,,,"St. Cloud, MN (Metropolitan Statistical Area)",0.009341980582772358,0.006951210393920437,,,,
333,"St. George, UT (Metropolitan Statistical Area)",0.035742891352718464,0.0441231173860257,,,,,,,,,"St. George, UT (Metropolitan Statistical Area)",0.035742891352718464,0.008091029253758375,,,,
334,"St. Joseph, MO-KS (Metropolitan Statistical Area)",0.0012005995743304965,0.008244730327815475,,,,,,,,,"St. Joseph, MO-KS (Metropolitan Statistical Area)",0.0012005995743304965,0.00703568371461194,,,,
335,"St. Louis, MO-IL (Metropolitan Statistical Area)",0.002472428441662622,0.008379344541483036,,,,,,,,,"St. Louis, MO-IL (Metropolitan Statistical Area)",0.002472428441662622,0.005892347691798916,,,,
336,"State College, PA (Metropolitan Statistical Area)",0.009934725057808791,0.022547748561111414,,,,,,,,,"State College, PA (Metropolitan Statistical Area)",0.009934725057808791,0.012488949226476587,,,,
337,"Staunton, VA (Metropolitan Statistical Area) *",0.006810477233206491,0.007866292808802466,,,,,,,,,"Staunton, VA (Metropolitan Statistical Area) *",0.006810477233206491,0.0010486736078645365,,,,
338,"Stockton, CA (Metropolitan Statistical Area)",0.01430412635506606,0.02098274905872466,,,,,,,,,"Stockton, CA (Metropolitan Statistical Area)",0.01430412635506606,0.006584438069535015,,,,
339,"Sumter, SC (Metropolitan Statistical Area)",0.0011427282390465976,0.01046184244919579,,,,,,,,,"Sumter, SC (Metropolitan Statistical Area)",0.0011427282390465976,0.009308477150446803,,,,
340,"Syracuse, NY (Metropolitan Statistical Area)",-1.7630642513477568e-05,0.013273153861431464,,,,,,,,,"Syracuse, NY (Metropolitan Statistical Area)",-1.7630642513477568e-05,0.01329101883314654,,,,
341,"Tallahassee, FL (Metropolitan Statistical Area)",0.010150328746263648,0.00971798343429997,,,,,,,,,"Tallahassee, FL (Metropolitan Statistical Area)",0.010150328746263648,-0.0004280009615006408,,,,
342,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",0.014899814802429523,0.020596021932932862,,,,,,,,,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",0.014899814802429523,0.005612580717252458,,,,
343,"Terre Haute, IN (Metropolitan Statistical Area)",-0.0003289867768105914,0.007857596867862249,,,,,,,,,"Terre Haute, IN (Metropolitan Statistical Area)",-0.0003289867768105914,0.008189277808783535,,,,
344,"Texarkana, TX-AR (Metropolitan Statistical Area)",0.0029589698767789052,0.008002453150718347,,,,,,,,,"Texarkana, TX-AR (Metropolitan Statistical Area)",0.0029589698767789052,0.005028603786811914,,,,
345,"The Villages, FL (Metropolitan Statistical Area)",0.050421468258958546,0.05976926195648624,,,,,,,,,"The Villages, FL (Metropolitan Statistical Area)",0.050421468258958546,0.008899088584909842,,,,
346,"Toledo, OH (Metropolitan Statistical Area)",-0.0014800246349059298,0.0062814340107644195,,,,,,,,,"Toledo, OH (Metropolitan Statistical Area)",-0.0014800246349059298,0.007772962822133245,,,,
347,"Topeka, KS (Metropolitan Statistical Area)",0.0019309278548074182,0.005232539613352127,,,,,,,,,"Topeka, KS (Metropolitan Statistical Area)",0.0019309278548074182,0.0032952488707116423,,,,
348,"Trenton-Princeton, NJ (Metropolitan Statistical Area)",0.002604271139504233,0.008774940145944932,,,,,,,,,"Trenton-Princeton, NJ (Metropolitan Statistical Area)",0.002604271139504233,0.006154640653412979,,,,
349,"Tucson, AZ (Metropolitan Statistical Area)",0.011238531274570862,0.013557185710187936,,,,,,,,,"Tucson, AZ (Metropolitan Statistical Area)",0.011238531274570862,0.002292885767213093,,,,
350,"Tulsa, OK (Metropolitan Statistical Area)",0.00802021903747363,0.019942951260087938,,,,,,,,,"Tulsa, OK (Metropolitan Statistical Area)",0.00802021903747363,0.011827870113556793,,,,
351,"Tuscaloosa, AL (Metropolitan Statistical Area)",0.009185273810494943,0.010957061938415391,,,,,,,,,"Tuscaloosa, AL (Metropolitan Statistical Area)",0.009185273810494943,0.001755661892717253,,,,
352,"Twin Falls, ID (Metropolitan Statistical Area)",0.01666001570276432,0.026753527981050906,,,,,,,,,"Twin Falls, ID (Metropolitan Statistical Area)",0.01666001570276432,0.009928109812904928,,,,
353,"Tyler, TX (Metropolitan Statistical Area)",0.01530284519397851,0.019852677115630213,,,,,,,,,"Tyler, TX (Metropolitan Statistical Area)",0.01530284519397851,0.004481255955490315,,,,
354,United States (Metropolitan Portion),0.009294645609848606,0.01949411453158323,,,,,,,,,United States (Metropolitan Portion),0.009294645609848606,0.01010554149484455,,,,
355,"Urban Honolulu, HI (Metropolitan Statistical Area)",0.00617111050683361,0.020841805698575078,,,,,,,,,"Urban Honolulu, HI (Metropolitan Statistical Area)",0.00617111050683361,0.014580715982147163,,,,
356,"Utica-Rome, NY (Metropolitan Statistical Area)",-0.0014171755543035403,0.010711814800948183,,,,,,,,,"Utica-Rome, NY (Metropolitan Statistical Area)",-0.0014171755543035403,0.012146203658153665,,,,
357,"Valdosta, GA (Metropolitan Statistical Area)",0.011804921217277498,0.013737314606308004,,,,,,,,,"Valdosta, GA (Metropolitan Statistical Area)",0.011804921217277498,0.0019098477863754848,,,,
358,"Vallejo, CA (Metropolitan Statistical Area)",0.005885111958354949,0.027635077360743665,,,,,,,,,"Vallejo, CA (Metropolitan Statistical Area)",0.005885111958354949,0.021622713313694364,,,,
359,"Victoria, TX (Metropolitan Statistical Area)",0.005006238120991879,0.009772747021874917,,,,,,,,,"Victoria, TX (Metropolitan Statistical Area)",0.005006238120991879,0.004742765487500522,,,,
360,"Vineland-Bridgeton, NJ (Metropolitan Statistical Area)",0.0017900406627067156,0.006999163019563603,,,,,,,,,"Vineland-Bridgeton, NJ (Metropolitan Statistical Area)",0.0017900406627067156,0.005199814477503617,,,,
361,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area) *",0.004829572870511001,0.010385887576807473,,,,,,,,,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area) *",0.004829572870511001,0.005529609056412976,,,,
362,"Visalia, CA (Metropolitan Statistical Area)",0.013135555453085868,0.028991063941861572,,,,,,,,,"Visalia, CA (Metropolitan Statistical Area)",0.013135555453085868,0.015649937862149965,,,,
363,"Waco, TX (Metropolitan Statistical Area)",0.009036174095987004,0.02820154048457879,,,,,,,,,"Waco, TX (Metropolitan Statistical Area)",0.009036174095987004,0.018993735686198,,,,
364,"Walla Walla, WA (Metropolitan Statistical Area)",0.005956075382185677,0.014133872389853197,,,,,,,,,"Walla Walla, WA (Metropolitan Statistical Area)",0.005956075382185677,0.008129377820558004,,,,
365,"Warner Robins, GA (Metropolitan Statistical Area)",0.016883237345236335,0.016588619254740644,,,,,,,,,"Warner Robins, GA (Metropolitan Statistical Area)",0.016883237345236335,-0.0002897265680813499,,,,
366,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area) *",0.013541913826539353,0.022884705407770323,,,,,,,,,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area) *",0.013541913826539353,0.009217962724361373,,,,
367,"Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)",0.0021450763688617425,0.018363705653873685,,,,,,,,,"Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)",0.0021450763688617425,0.016183913554490337,,,,
368,"Watertown-Fort Drum, NY (Metropolitan Statistical Area)",0.00017555544874658935,0.014063877031707861,,,,,,,,,"Watertown-Fort Drum, NY (Metropolitan Statistical Area)",0.00017555544874658935,0.013885883840392577,,,,
369,"Wausau-Weston, WI (Metropolitan Statistical Area)",0.002625019150543473,0.018134105386069743,,,,,,,,,"Wausau-Weston, WI (Metropolitan Statistical Area)",0.002625019150543473,0.015468481176208693,,,,
370,"Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)",-0.006460889757070931,0.007417775333508958,,,,,,,,,"Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)",-0.006460889757070931,0.013968916721543545,,,,
371,"Wenatchee, WA (Metropolitan Statistical Area)",0.011135481098630828,0.02432550620739571,,,,,,,,,"Wenatchee, WA (Metropolitan Statistical Area)",0.011135481098630828,0.013044765370544997,,,,
372,"Wheeling, WV-OH (Metropolitan Statistical Area)",-0.004702183170340324,0.04108729396839195,,,,,,,,,"Wheeling, WV-OH (Metropolitan Statistical Area)",-0.004702183170340324,0.0460058048600831,,,,
373,"Wichita Falls, TX (Metropolitan Statistical Area)",0.00020877352716919262,0.008038879934494148,,,,,,,,,"Wichita Falls, TX (Metropolitan Statistical Area)",0.00020877352716919262,0.007828472029606903,,,,
374,"Wichita, KS (Metropolitan Statistical Area)",0.00604947343602058,0.013886350614839893,,,,,,,,,"Wichita, KS (Metropolitan Statistical Area)",0.00604947343602058,0.007789753273319322,,,,
375,"Williamsport, PA (Metropolitan Statistical Area)",-0.0026604756338787228,0.028324428125227286,,,,,,,,,"Williamsport, PA (Metropolitan Statistical Area)",-0.0026604756338787228,0.031067558240809756,,,,
376,"Wilmington, NC (Metropolitan Statistical Area)",0.02123436109354304,0.025523480797624787,,,,,,,,,"Wilmington, NC (Metropolitan Statistical Area)",0.02123436109354304,0.004199936730966414,,,,
377,"Winchester, VA-WV (Metropolitan Statistical Area) *",0.016276377104179174,0.01571291881022807,,,,,,,,,"Winchester, VA-WV (Metropolitan Statistical Area) *",0.016276377104179174,-0.0005544341152122767,,,,
378,"Winston-Salem, NC (Metropolitan Statistical Area)",0.008836037133297614,0.0019004633462005316,,,,,,,,,"Winston-Salem, NC (Metropolitan Statistical Area)",0.008836037133297614,-0.006874827555531593,,,,
379,"Worcester, MA-CT (Metropolitan Statistical Area)",0.0049816717622837015,0.016639649771911236,,,,,,,,,"Worcester, MA-CT (Metropolitan Statistical Area)",0.0049816717622837015,0.011600189672299921,,,,
380,"Yakima, WA (Metropolitan Statistical Area)",0.0071517325669989695,0.022024103971614473,,,,,,,,,"Yakima, WA (Metropolitan Statistical Area)",0.0071517325669989695,0.014766763461458998,,,,
381,"York-Hanover, PA (Metropolitan Statistical Area)",0.00887166958959651,0.013771310972473083,,,,,,,,,"York-Hanover, PA (Metropolitan Statistical Area)",0.00887166958959651,0.0048565556260189435,,,,
382,"Youngstown-Warren-Boardman, OH-PA (Metropolitan Statistical Area)",-0.006205882429961229,-0.0004403379598483248,,,,,,,,,"Youngstown-Warren-Boardman, OH-PA (Metropolitan Statistical Area)",-0.006205882429961229,0.005801548196129769,,,,
383,"Yuba City, CA (Metropolitan Statistical Area)",0.012573460946713855,0.019872663481953934,,,,,,,,,"Yuba City, CA (Metropolitan Statistical Area)",0.012573460946713855,0.007208565913248144,,,,
384,"Yuma, AZ (Metropolitan Statistical Area) *",0.015663710324706148,0.029453950622482683,,,,,,,,,"Yuma, AZ (Metropolitan Statistical Area) *",0.015663710324706148,0.013577565248804602,,,,
