,Unnamed: 0,Annualized Rate Pop,Annualized Rate GDP Per Capita,Unnamed: 3,MSA,Annualized Rate Pop.1,Annualized Rate GDP Per Capita.1,Unnamed: 7,Unnamed: 8
285,"Raleigh-Cary, NC (Metropolitan Statistical Area)",0.035197474587426614,-0.0039087630819670816,,"Oshkosh-Neenah, WI (Metropolitan Statistical Area)",0.002925973327058129,0.004045864392398624,,
286,"Rapid City, SD (Metropolitan Statistical Area)",0.011509143359185403,0.005095828972681904,,"Reno, NV (Metropolitan Statistical Area)",0.012311974239240797,0.0038361008371667893,,
287,"Reading, PA (Metropolitan Statistical Area)",0.009775010353966884,0.0012941873472303023,,"Bakersfield, CA (Metropolitan Statistical Area)",0.008046633975359985,0.003776927707320521,,
288,"Redding, CA (Metropolitan Statistical Area)",0.007054866575038066,0.005278826713190465,,"Burlington-South Burlington, VT (Metropolitan Statistical Area)",0.005534314870430546,0.00332627538179997,,
289,"Reno, NV (Metropolitan Statistical Area)",0.0203439699197685,-0.0106970042548441,,"Huntsville, AL (Metropolitan Statistical Area)",0.012395976519398832,0.0032567376814798266,,
290,"Richmond, VA (Metropolitan Statistical Area) *",0.013274437565329755,-0.006697951173856742,,"Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)",-0.000801626768598851,0.0032425224063541425,,
291,"Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)",0.025665098917786233,0.0016231012804395206,,"Pocatello, ID (Metropolitan Statistical Area)",0.005417866553184991,0.003179969381933212,,
292,"Roanoke, VA (Metropolitan Statistical Area) *",0.007103513758555335,0.003682661748355187,,"Cape Coral-Fort Myers, FL (Metropolitan Statistical Area)",0.02477051418171139,0.003178096760618976,,
293,"Rochester, MN (Metropolitan Statistical Area)",0.010990289045571311,0.023507674008202972,,"Michigan City-La Porte, IN (Metropolitan Statistical Area)",-0.001633279976856583,0.0031376895873607147,,
294,"Rochester, NY (Metropolitan Statistical Area)",0.00121635338289372,0.009629300109499805,,"New Haven-Milford, CT (Metropolitan Statistical Area)",-0.0008366653193431217,0.0031182278912125216,,
295,"Rockford, IL (Metropolitan Statistical Area)",0.00862117232180859,-0.0007040016586126185,,"Albany, GA (Metropolitan Statistical Area)",-0.0034777255464495394,0.0030725186766340506,,
296,"Rocky Mount, NC (Metropolitan Statistical Area)",0.006303973682415309,-0.0016669829111547463,,"The Villages, FL (Metropolitan Statistical Area)",0.03972574102566617,0.003063752134126352,,
297,"Rome, GA (Metropolitan Statistical Area)",0.006230241085724009,-0.015499150027367126,,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area) *",0.01232980019131591,0.002861044441137661,,
298,"Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)",0.016038778220940797,0.0005762426693434186,,"Gadsden, AL (Metropolitan Statistical Area)",-0.002357691521852945,0.002828504190003356,,
299,"Saginaw, MI (Metropolitan Statistical Area)",-0.005198182662388584,-0.000528808544194237,,"Valdosta, GA (Metropolitan Statistical Area)",0.005359622955035892,0.002666116712652933,,
300,"Salem, OR (Metropolitan Statistical Area)",0.012020019222967582,0.0029183189955825917,,"Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)",0.011689235719633206,0.002492249381531586,,
301,"Salinas, CA (Metropolitan Statistical Area)",0.0025167273431192516,0.002793142362558454,,"Decatur, IL (Metropolitan Statistical Area)",-0.007021313966206644,0.0024644628880134967,,
302,"Salisbury, MD-DE (Metropolitan Statistical Area)",0.01803510790892915,-0.0046970147892670955,,"Terre Haute, IN (Metropolitan Statistical Area)",-0.0019042644964227806,0.002460951717288884,,
303,"Salt Lake City, UT (Metropolitan Statistical Area)",0.015061326626259142,0.011755760190557796,,"Norwich-New London, CT (Metropolitan Statistical Area)",-0.0033296275626824023,0.0022294459491010166,,
304,"San Angelo, TX (Metropolitan Statistical Area)",0.006563166020383315,0.015034397379730446,,"Mobile, AL (Metropolitan Statistical Area)",-0.00023543219751442912,0.0021217289617097013,,
305,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",0.023418588595478074,0.005098671062051974,,"Greenville, NC (Metropolitan Statistical Area)",0.007962841750738248,0.001978753089144414,,
306,"San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)",0.008734621376481178,0.012699438717417078,,"Alexandria, LA (Metropolitan Statistical Area)",-0.0008526818711597217,0.001900858709872999,,
307,"San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)",0.004418825302808349,0.005805908889114919,,"Racine, WI (Metropolitan Statistical Area)",0.0007522194081936995,0.0017917619332428192,,
308,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",0.006150172122709074,0.0381290697002199,,"Bowling Green, KY (Metropolitan Statistical Area)",0.013538138421539836,0.001724518535781261,,
309,"San Luis Obispo-Paso Robles, CA (Metropolitan Statistical Area)",0.007853745815215696,0.013232058840941807,,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)",0.009953021551612817,0.0015711751277505126,,
310,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",0.003053051248831151,0.010249182749142882,,"Sioux Falls, SD (Metropolitan Statistical Area)",0.01867741686420077,0.001488594763193296,,
311,"Santa Fe, NM (Metropolitan Statistical Area)",0.010930519389767746,0.00036607400550559,,"Roanoke, VA (Metropolitan Statistical Area) *",0.002242178687822838,0.0014570370505242458,,
312,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",0.0056765084304972735,0.019922772458975446,,"Champaign-Urbana, IL (Metropolitan Statistical Area)",0.004581637643602532,0.0013808423878329812,,
313,"Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)",0.004568137148907914,0.003642510995580217,,"Goldsboro, NC (Metropolitan Statistical Area)",0.00035350859927052447,0.001254344051914602,,
314,"Savannah, GA (Metropolitan Statistical Area)",0.01791928897541184,0.007571708101016261,,"Morgantown, WV (Metropolitan Statistical Area)",0.009236327094484409,0.0008956955781258547,,
315,"Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)",0.0012456478991216269,0.014155757093585741,,"Pine Bluff, AR (Metropolitan Statistical Area)",-0.013881920651233948,0.000842954971040033,,
316,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",0.012189940368717123,0.012362089338990634,,"St. Joseph, MO-KS (Metropolitan Statistical Area)",-0.0007789448439701196,0.000760451777830351,,
317,"Sebastian-Vero Beach, FL (Metropolitan Statistical Area)",0.020239117053042044,-0.004225829899437983,,"York-Hanover, PA (Metropolitan Statistical Area)",0.0036479354326552915,0.0007051387825205424,,
318,"Sebring-Avon Park, FL (Metropolitan Statistical Area)",0.012106080249517426,0.01646861525494714,,"Yuba City, CA (Metropolitan Statistical Area)",0.005679396505586132,0.0005492719944240054,,
319,"Sheboygan, WI (Metropolitan Statistical Area)",0.002431951719119807,0.002811076034219706,,"Jefferson City, MO (Metropolitan Statistical Area)",0.0012911283076704194,0.0003583062443841545,,
320,"Sherman-Denison, TX (Metropolitan Statistical Area)",0.008323054633443627,0.016683398734991695,,"Daphne-Fairhope-Foley, AL (Metropolitan Statistical Area)",0.02205257233454705,0.00016363538700692182,,
321,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",0.006806752309102215,0.03006655704657879,,"Tyler, TX (Metropolitan Statistical Area)",0.011312408573718624,8.713271594240624e-05,,
322,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",0.011625721225985819,0.025372943779165213,,"Owensboro, KY (Metropolitan Statistical Area)",0.004652472553053677,-0.00014286394586826567,,
323,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",0.001326031167666164,-0.0005801906690112713,,"Columbus, GA-AL (Metropolitan Statistical Area)",0.003379061320211152,-0.00033427257813856137,,
324,"Sioux Falls, SD (Metropolitan Statistical Area)",0.02000352240009251,0.03511229544899641,,"Port St. Lucie, FL (Metropolitan Statistical Area)",0.015811242788745572,-0.0005348341421684832,,
325,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",0.0007540138492185822,0.005074912724235103,,"Albuquerque, NM (Metropolitan Statistical Area) *",0.0036559129469131424,-0.0006003259865359212,,
326,"Spartanburg, SC (Metropolitan Statistical Area)",0.011689660582602235,0.0033914757826638553,,"Evansville, IN-KY (Metropolitan Statistical Area)",0.00114596305382908,-0.0008254335721873396,,
327,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",0.011986936052126751,0.008268604526573853,,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)",0.02053049761951531,-0.0009322801085112076,,
328,"Springfield, IL (Metropolitan Statistical Area)",0.0043349843085795925,0.0003460821262442071,,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area) *",0.003453837204706156,-0.0009940892459918693,,
329,"Springfield, MA (Metropolitan Statistical Area)",0.002314519991793773,0.003869188581107963,,"Atlantic City-Hammonton, NJ (Metropolitan Statistical Area)",-0.004259220411217957,-0.0012341884074519305,,
330,"Springfield, MO (Metropolitan Statistical Area)",0.01715813878800554,-0.0011808643218392811,,"Fort Smith, AR-OK (Metropolitan Statistical Area)",0.0009106838297716635,-0.001287998418022629,,
331,"Springfield, OH (Metropolitan Statistical Area)",-0.004346867513313923,-0.0017577627883119673,,"Warner Robins, GA (Metropolitan Statistical Area)",0.010223379226547591,-0.0012924431778396084,,
332,"St. Cloud, MN (Metropolitan Statistical Area)",0.01158372873339375,0.004082202937594426,,"Corpus Christi, TX (Metropolitan Statistical Area)",0.0073674541207156,-0.0016673025061494373,,
333,"St. George, UT (Metropolitan Statistical Area)",0.04328429602505124,-0.008365749848321391,,"Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)",0.018646536464006935,-0.0017366634348428,,
334,"St. Joseph, MO-KS (Metropolitan Statistical Area)",0.002963486621487821,0.012646693403709275,,"Ithaca, NY (Metropolitan Statistical Area)",0.0013063729914719602,-0.0018103398145644656,,
335,"St. Louis, MO-IL (Metropolitan Statistical Area)",0.0040575627755590205,0.006625917974681039,,"New Bern, NC (Metropolitan Statistical Area)",-0.002184503293022,-0.002203502442581051,,
336,"State College, PA (Metropolitan Statistical Area)",0.01273270397039572,0.014173098033836373,,"Sebring-Avon Park, FL (Metropolitan Statistical Area)",0.00835650785975961,-0.00267391072281864,,
337,"Staunton, VA (Metropolitan Statistical Area) *",0.0085318716101761,0.006206914507378203,,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",-0.004872852291069374,-0.0028015963575616087,,
338,"Stockton, CA (Metropolitan Statistical Area)",0.016850972642970197,-0.003102485004832789,,"Durham-Chapel Hill, NC (Metropolitan Statistical Area)",0.014530147451123243,-0.002914363801757802,,
339,"Sumter, SC (Metropolitan Statistical Area)",0.004012106908030111,0.008392520122574076,,"Rome, GA (Metropolitan Statistical Area)",0.0019365653210929867,-0.0030076735883152184,,
340,"Syracuse, NY (Metropolitan Statistical Area)",0.002101513621672435,0.014375921691828664,,"Brunswick, GA (Metropolitan Statistical Area)",0.00645149051997751,-0.0033447546161460284,,
341,"Tallahassee, FL (Metropolitan Statistical Area)",0.01452516546702931,-0.0049280213755070745,,"Winchester, VA-WV (Metropolitan Statistical Area) *",0.010428313829009328,-0.003531137689719799,,
342,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",0.014753771541215377,0.0038296408656395275,,"Longview, TX (Metropolitan Statistical Area)",0.0024946340906657483,-0.003755494860649522,,
343,"Terre Haute, IN (Metropolitan Statistical Area)",0.0010733471721895427,0.013308597111002962,,"Anchorage, AK (Metropolitan Statistical Area)",0.005160745970218761,-0.00387033818750393,,
344,"Texarkana, TX-AR (Metropolitan Statistical Area)",0.004914192714672971,0.013233234742247912,,"Panama City, FL (Metropolitan Statistical Area)",0.011414020560698068,-0.0040401928552356026,,
345,"The Villages, FL (Metropolitan Statistical Area)",0.060021115154836435,0.014114547026874424,,"Jonesboro, AR (Metropolitan Statistical Area)",0.011174930563940366,-0.004090129912150853,,
346,"Toledo, OH (Metropolitan Statistical Area)",-0.0014689240892215016,0.0015240309377468897,,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",4.429503841318905e-05,-0.004102097918938785,,
347,"Topeka, KS (Metropolitan Statistical Area)",0.00445333657114011,-0.0008729730608083575,,"Texarkana, TX-AR (Metropolitan Statistical Area)",0.0007638910252747433,-0.0041222201470922926,,
348,"Trenton-Princeton, NJ (Metropolitan Statistical Area)",0.004299219678086885,0.004743177016055977,,"Parkersburg-Vienna, WV (Metropolitan Statistical Area)",-0.0036370015175770654,-0.004383924715588017,,
349,"Tucson, AZ (Metropolitan Statistical Area)",0.014903640889872394,0.00012089690239713846,,"Staunton, VA (Metropolitan Statistical Area) *",0.004877420293783796,-0.00472274613491197,,
350,"Tulsa, OK (Metropolitan Statistical Area)",0.008923738079902543,0.003459342331424864,,"Carson City, NV (Metropolitan Statistical Area)",0.0009696775878056396,-0.004740524917729805,,
351,"Tuscaloosa, AL (Metropolitan Statistical Area)",0.0117643024893348,0.007788113551914,,"Tuscaloosa, AL (Metropolitan Statistical Area)",0.006291723755651235,-0.004987695165001305,,
352,"Twin Falls, ID (Metropolitan Statistical Area)",0.02072227300569529,0.0004815810398939302,,"Lakeland-Winter Haven, FL (Metropolitan Statistical Area)",0.020243087430872775,-0.005134371140411709,,
353,"Tyler, TX (Metropolitan Statistical Area)",0.018863116453207374,0.008403348685967593,,"Winston-Salem, NC (Metropolitan Statistical Area)",0.005761986433227673,-0.005315971395035479,,
354,United States (Metropolitan Portion),0.010168189590501031,0.006853110693010089,,"Burlington, NC (Metropolitan Statistical Area)",0.011872594351292065,-0.005418861186032298,,
355,"Urban Honolulu, HI (Metropolitan Statistical Area)",0.008930730862388936,0.016047250833203464,,"Charleston, WV (Metropolitan Statistical Area)",-0.00807899803270773,-0.005519920093509212,,
356,"Utica-Rome, NY (Metropolitan Statistical Area)",0.0002613868967387134,0.018321045236699973,,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)",0.03044100267339167,-0.005871010241312424,,
357,"Valdosta, GA (Metropolitan Statistical Area)",0.017568755743700315,0.0012380876268631713,,"Harrisonburg, VA (Metropolitan Statistical Area) *",0.009524048954199449,-0.005935385797640413,,
358,"Vallejo, CA (Metropolitan Statistical Area)",0.00264779122920622,0.022771314877244375,,"Greensboro-High Point, NC (Metropolitan Statistical Area)",0.00714041930116438,-0.006076365487219237,,
359,"Victoria, TX (Metropolitan Statistical Area)",0.003098760884270746,0.0015649409087006294,,"Lawton, OK (Metropolitan Statistical Area)",-0.0051973128965354665,-0.00663955469549149,,
360,"Vineland-Bridgeton, NJ (Metropolitan Statistical Area)",0.007546977512475683,0.003867299141743441,,"Kennewick-Richland, WA (Metropolitan Statistical Area)",0.018634707121333527,-0.007349429206806923,,
361,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area) *",0.006054032358842942,0.011364207150744265,,"Lynchburg, VA (Metropolitan Statistical Area) *",0.005035253300650799,-0.007573279150768775,,
362,"Visalia, CA (Metropolitan Statistical Area)",0.019240475929023226,0.0059831117275319645,,"Killeen-Temple, TX (Metropolitan Statistical Area)",0.012708618545061556,-0.008097521700568877,,
363,"Waco, TX (Metropolitan Statistical Area)",0.009369184571665468,0.0130629037412191,,"Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)",0.002915578204739422,-0.008457331087561637,,
364,"Walla Walla, WA (Metropolitan Statistical Area)",0.007532580615910334,0.0038084071772697126,,"Clarksville, TN-KY (Metropolitan Statistical Area)",0.013388165042467648,-0.008648354114988765,,
365,"Warner Robins, GA (Metropolitan Statistical Area)",0.02283996064151883,0.0006024222195364359,,"East Stroudsburg, PA (Metropolitan Statistical Area)",-0.00024750149389984877,-0.008652046059946294,,
366,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area) *",0.014620566511174493,0.01490237683131368,,"Las Cruces, NM (Metropolitan Statistical Area)",0.004350770489557343,-0.00903166672730471,,
367,"Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)",0.0029102436215004968,0.02634599194224574,,"Hammond, LA (Metropolitan Statistical Area)",0.012123922430507417,-0.009382532914920971,,
368,"Watertown-Fort Drum, NY (Metropolitan Statistical Area)",0.005054176151194856,0.03586599944426405,,"Fayetteville, NC (Metropolitan Statistical Area)",0.007660739904648439,-0.009439268129417755,,
369,"Wausau-Weston, WI (Metropolitan Statistical Area)",0.004764789896490207,0.00969101505753267,,"Beckley, WV (Metropolitan Statistical Area)",-0.007894874357875614,-0.009653784368381157,,
370,"Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)",-0.00554249566640741,0.001522755817608079,,"Santa Fe, NM (Metropolitan Statistical Area)",0.004702936423587323,-0.009661310714852878,,
371,"Wenatchee, WA (Metropolitan Statistical Area)",0.01265822164490582,0.008460401727313105,,"Farmington, NM (Metropolitan Statistical Area)",-0.0050409282224402885,-0.009705460997802673,,
372,"Wheeling, WV-OH (Metropolitan Statistical Area)",-0.0028299599002330478,0.010804333761387896,,"Homosassa Springs, FL (Metropolitan Statistical Area)",0.005862179139229706,-0.009986447340327498,,
373,"Wichita Falls, TX (Metropolitan Statistical Area)",0.0006461134404007751,0.008740955241731463,,"Watertown-Fort Drum, NY (Metropolitan Statistical Area)",-0.005284592077657635,-0.010284750456287628,,
374,"Wichita, KS (Metropolitan Statistical Area)",0.009021234435478975,-0.0018933602864810162,,"Bridgeport-Stamford-Norwalk, CT (Metropolitan Statistical Area)",0.003292095169270093,-0.010851455131998367,,
375,"Williamsport, PA (Metropolitan Statistical Area)",-0.0025444999417258973,0.019357050515069085,,"Jacksonville, NC (Metropolitan Statistical Area)",0.007043424033616352,-0.011184134099148091,,
376,"Wilmington, NC (Metropolitan Statistical Area)",0.024308067038900427,0.002247278081808801,,"Fairbanks, AK (Metropolitan Statistical Area) *",0.0009016376296679951,-0.011793333674911866,,
377,"Winchester, VA-WV (Metropolitan Statistical Area) *",0.021503064152993412,0.0020989888186977446,,"Lafayette, LA (Metropolitan Statistical Area)",0.00569749289524224,-0.011918474080178765,,
378,"Winston-Salem, NC (Metropolitan Statistical Area)",0.011576413458583623,-0.008258426426883014,,"Manhattan, KS (Metropolitan Statistical Area)",0.0019829385214058526,-0.012620620537785676,,
379,"Worcester, MA-CT (Metropolitan Statistical Area)",0.005961297345323802,0.010936563937990806,,"Anniston-Oxford, AL (Metropolitan Statistical Area)",-0.00450152801432635,-0.01295522549794803,,
380,"Yakima, WA (Metropolitan Statistical Area)",0.010295817115439698,0.016433681424746327,,"Dover, DE (Metropolitan Statistical Area)",0.011489829919744787,-0.013418103023409178,,
381,"York-Hanover, PA (Metropolitan Statistical Area)",0.013537809123251865,0.008561159786678152,,"Gulfport-Biloxi, MS (Metropolitan Statistical Area)",0.008318711472137919,-0.014914205046137496,,
382,"Youngstown-Warren-Boardman, OH-PA (Metropolitan Statistical Area)",-0.006526826624489224,0.0031715895408648276,,"Hinesville, GA (Metropolitan Statistical Area)",0.005036476200584783,-0.016936622513409882,,
383,"Yuba City, CA (Metropolitan Statistical Area)",0.018741182998507133,0.013165137597661136,,"Houma-Thibodaux, LA (Metropolitan Statistical Area)",0.0005332277233582872,-0.019086807420269913,,
384,"Yuma, AZ (Metropolitan Statistical Area) *",0.021441437678288766,0.014548644407141653,,"New Orleans-Metairie, LA (Metropolitan Statistical Area)",0.007643701620599241,-0.03368771393762848,,
