,County,AGR 01 to 10 Pop,AGR 10 to 18 Pop,GeoName,AGR 01 to 10 GDP,AGR 10 to 18 GDP,Unnamed: 6,Unnamed: 7,AGR 01 to 10 Pop.1,AGR 01 to 10 GDP.1,Unnamed: 10,Unnamed: 11,AGR 10 to 18 Pop.1,AGR 10 to 18 GDP.1,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Annualized Population Growth,Annualized GDP Per Capita Growth
204,"Jefferson, LA",-0.005142290409578587,0.00041634071264717853,"Jefferson, LA",0.019632373613951648,-0.00114709458028317,,"Jefferson, LA",-0.005142290409578587,0.019632373613951648,,"Jefferson, LA",0.00041634071264717853,-0.00114709458028317,,,,,,,,,,,,,,
205,"Jefferson, MO",0.009809166574471062,0.0029568721417876365,"Jefferson, MO",0.005371925122179766,0.007685087499894161,,"Jefferson, MO",0.009809166574471062,0.005371925122179766,,"Jefferson, MO",0.0029568721417876365,0.007685087499894161,,,,,,,,,,,,,,
206,"Jefferson, TX",0.0010289663073661526,0.0012511274320659016,"Jefferson, TX",0.01270612956686712,0.015239625179207072,,"Jefferson, TX",0.0010289663073661526,0.01270612956686712,,"Jefferson, TX",0.0012511274320659016,0.015239625179207072,,,,,,,,,,,,,,
207,"Johnson, IA",0.01630637959418202,0.017809028198301435,"Johnson, IA",0.007214753977194288,0.0008138140566484875,,"Johnson, IA",0.01630637959418202,0.007214753977194288,,"Johnson, IA",0.017809028198301435,0.0008138140566484875,,,,,,,,,,,,,,
208,"Johnson, IN",0.019547505895995076,0.013555286119913745,"Johnson, IN",-0.003419960849428527,0.024259726104937096,,"Johnson, IN",0.019547505895995076,-0.003419960849428527,,"Johnson, IN",0.013555286119913745,0.024259726104937096,,,,,,,,,,,,,,
209,"Johnson, KS",0.01828542930579613,0.01141985121289979,"Johnson, KS",0.00789904744569303,0.019770360997649172,,"Johnson, KS",0.01828542930579613,0.00789904744569303,,"Johnson, KS",0.01141985121289979,0.019770360997649172,,,,,,,,,,,,,,
210,"Johnson, TX",0.016274302754346603,0.015728862663219934,"Johnson, TX",0.10359715768255318,-0.02924633430500645,,"Johnson, TX",0.016274302754346603,0.10359715768255318,,"Johnson, TX",0.015728862663219934,-0.02924633430500645,,,,,,,,,,,,,,
211,"Johnston, NC",0.03227727848574391,0.022458926451620176,"Johnston, NC",-0.021223590044744722,-0.01061423927954308,,"Johnston, NC",0.03227727848574391,-0.021223590044744722,,"Johnston, NC",0.022458926451620176,-0.01061423927954308,,,,,,,,,,,,,,
212,"Kalamazoo, MI",0.004841490483555422,0.006873346891018706,"Kalamazoo, MI",-0.004609780574719613,0.011811552906539013,,"Kalamazoo, MI",0.004841490483555422,-0.004609780574719613,,"Kalamazoo, MI",0.006873346891018706,0.011811552906539013,,,,,,,,,,,,,,
213,"Kanawha, WV",-0.002830701141094183,-0.008310700150171435,"Kanawha, WV",0.0031831575846688054,-0.0021267087779598404,,"Kanawha, WV",-0.002830701141094183,0.0031831575846688054,,"Kanawha, WV",-0.008310700150171435,-0.0021267087779598404,,,,,,,,,,,,,,
214,"Kane, IL",0.022097421575519194,0.004311072958501194,"Kane, IL",-0.006837577441103471,0.0048126864393236435,,"Kane, IL",0.022097421575519194,-0.006837577441103471,,"Kane, IL",0.004311072958501194,0.0048126864393236435,,,,,,,,,,,,,,
215,"Kaufman, TX",0.036526343072365686,0.027052606291637193,"Kaufman, TX",0.013244249834485133,0.04789964494566812,,"Kaufman, TX",0.036526343072365686,0.013244249834485133,,"Kaufman, TX",0.027052606291637193,0.04789964494566812,,,,,,,,,,,,,,
216,"Kenosha, WI",0.010287589196735336,0.0019853985677140695,"Kenosha, WI",0.004856967892699293,0.013792387808312379,,"Kenosha, WI",0.010287589196735336,0.004856967892699293,,"Kenosha, WI",0.0019853985677140695,0.013792387808312379,,,,,,,,,,,,,,
217,"Kent, DE",0.026101018343509974,0.011489829919744787,"Kent, DE",-0.011567941502347412,-0.013418103023409178,,"Kent, DE",0.026101018343509974,-0.011567941502347412,,"Kent, DE",0.011489829919744787,-0.013418103023409178,,,,,,,,,,,,,,
218,"Kent, MI",0.004091991565821962,0.010162677387172359,"Kent, MI",0.0012738709685169436,0.01894498960094726,,"Kent, MI",0.004091991565821962,0.0012738709685169436,,"Kent, MI",0.010162677387172359,0.01894498960094726,,,,,,,,,,,,,,
219,"Kent, RI",-0.0016493253505078798,-0.0016431498541186196,"Kent, RI",0.014669370642150126,0.0011026793927300105,,"Kent, RI",-0.0016493253505078798,0.014669370642150126,,"Kent, RI",-0.0016431498541186196,0.0011026793927300105,,,,,,,,,,,,,,
220,"Kenton, KY",0.005702511135417199,0.004687036979583503,"Kenton, KY",0.020757524692030183,0.0018882288679473724,,"Kenton, KY",0.005702511135417199,0.020757524692030183,,"Kenton, KY",0.004687036979583503,0.0018882288679473724,,,,,,,,,,,,,,
221,"Kern, CA",0.024476464343772708,0.008046633975359985,"Kern, CA",0.031589479002650744,0.003776927707320521,,"Kern, CA",0.024476464343772708,0.031589479002650744,,"Kern, CA",0.008046633975359985,0.003776927707320521,,,,,,,,,,,,,,
222,"King, WA",0.011161809897776376,0.017853625678996954,"King, WA",0.009286586350185866,0.036761233513600944,,"King, WA",0.011161809897776376,0.009286586350185866,,"King, WA",0.017853625678996954,0.036761233513600944,,,,,,,,,,,,,,
223,"Kings, CA",0.015330770235519209,-0.0008350534554533162,"Kings, CA",0.004929331695746386,0.010439282135286776,,"Kings, CA",0.015330770235519209,0.004929331695746386,,"Kings, CA",-0.0008350534554533162,0.010439282135286776,,,,,,,,,,,,,,
224,"Kings, NY",0.0014548201873521016,0.0035879148424986518,"Kings, NY",0.029649469042659415,0.025473220214376147,,"Kings, NY",0.0014548201873521016,0.029649469042659415,,"Kings, NY",0.0035879148424986518,0.025473220214376147,,,,,,,,,,,,,,
225,"Kitsap, WA",0.007878822801931529,0.00873252419388737,"Kitsap, WA",0.012331385591997757,0.009019535651602961,,"Kitsap, WA",0.007878822801931529,0.012331385591997757,,"Kitsap, WA",0.00873252419388737,0.009019535651602961,,,,,,,,,,,,,,
226,"Knox, TN",0.012886390113319157,0.009046095738989512,"Knox, TN",0.0071825361577284585,0.014360275098121988,,"Knox, TN",0.012886390113319157,0.0071825361577284585,,"Knox, TN",0.009046095738989512,0.014360275098121988,,,,,,,,,,,,,,
227,"Kootenai, ID",0.0246326492156268,0.019070498174191153,"Kootenai, ID",0.006397655738240138,0.005411730029658779,,"Kootenai, ID",0.0246326492156268,0.006397655738240138,,"Kootenai, ID",0.019070498174191153,0.005411730029658779,,,,,,,,,,,,,,
228,"Lackawanna, PA",0.000955473523193584,-0.002193048833665223,"Lackawanna, PA",0.01673496094011173,0.0069350029379480205,,"Lackawanna, PA",0.000955473523193584,0.01673496094011173,,"Lackawanna, PA",-0.002193048833665223,0.0069350029379480205,,,,,,,,,,,,,,
229,"Lafayette, LA",0.016558238546780846,0.011098392338221741,"Lafayette, LA",0.005262373772654261,-0.014099626734944026,,"Lafayette, LA",0.016558238546780846,0.005262373772654261,,"Lafayette, LA",0.011098392338221741,-0.014099626734944026,,,,,,,,,,,,,,
230,"Lake, FL",0.03298784550786449,0.022781507774422893,"Lake, FL",-0.007631387128242628,0.0025392437074067686,,"Lake, FL",0.03298784550786449,-0.007631387128242628,,"Lake, FL",0.022781507774422893,0.0025392437074067686,,,,,,,,,,,,,,
231,"Lake, IL",0.007399324741735214,-0.0005976770158049316,"Lake, IL",0.013890593786219263,0.02312988880494804,,"Lake, IL",0.007399324741735214,0.013890593786219263,,"Lake, IL",-0.0005976770158049316,0.02312988880494804,,,,,,,,,,,,,,
232,"Lake, IN",0.002606775268678252,-0.0029355846407222996,"Lake, IN",-0.00020096835605254437,0.0127250357947295,,"Lake, IN",0.002606775268678252,-0.00020096835605254437,,"Lake, IN",-0.0029355846407222996,0.0127250357947295,,,,,,,,,,,,,,
233,"Lake, OH",0.0011480537920811607,0.0002730953153438076,"Lake, OH",0.017643751009581043,-0.002719313517548616,,"Lake, OH",0.0011480537920811607,0.017643751009581043,,"Lake, OH",0.0002730953153438076,-0.002719313517548616,,,,,,,,,,,,,,
234,"Lancaster, NE",0.01305555404673453,0.012984621896522386,"Lancaster, NE",-0.0016566863854388103,0.007956697389807754,,"Lancaster, NE",0.01305555404673453,-0.0016566863854388103,,"Lancaster, NE",0.012984621896522386,0.007956697389807754,,,,,,,,,,,,,,
235,"Lancaster, PA",0.010063266531531667,0.005475778339984805,"Lancaster, PA",-0.0009125511765649685,0.010811907666482545,,"Lancaster, PA",0.010063266531531667,-0.0009125511765649685,,"Lancaster, PA",0.005475778339984805,0.010811907666482545,,,,,,,,,,,,,,
236,"Lane, OR",0.008932264784982547,0.00951178249249085,"Lane, OR",0.005593707899840261,0.012602396872534616,,"Lane, OR",0.008932264784982547,0.005593707899840261,,"Lane, OR",0.00951178249249085,0.012602396872534616,,,,,,,,,,,,,,
237,"Larimer, CO",0.015961727992847008,0.019453132282286845,"Larimer, CO",0.006486318485048548,0.016457812309710107,,"Larimer, CO",0.015961727992847008,0.006486318485048548,,"Larimer, CO",0.019453132282286845,0.016457812309710107,,,,,,,,,,,,,,
238,"Lebanon, PA",0.011146301973955719,0.007000930123195692,"Lebanon, PA",0.016679107378992697,0.011552817331379472,,"Lebanon, PA",0.011146301973955719,0.016679107378992697,,"Lebanon, PA",0.007000930123195692,0.011552817331379472,,,,,,,,,,,,,,
239,"Lee, AL",0.02096760933555397,0.019197388795162862,"Lee, AL",0.013156252324244555,0.030050010179825337,,"Lee, AL",0.02096760933555397,0.013156252324244555,,"Lee, AL",0.019197388795162862,0.030050010179825337,,,,,,,,,,,,,,
240,"Lee, FL",0.03354745789341118,0.02477051418171139,"Lee, FL",-0.005390917978266296,0.003178096760618976,,"Lee, FL",0.03354745789341118,-0.005390917978266296,,"Lee, FL",0.02477051418171139,0.003178096760618976,,,,,,,,,,,,,,
241,"Lehigh, PA",0.011891373504770542,0.006263663233636363,"Lehigh, PA",-0.05378849916916961,0.00421335026433356,,"Lehigh, PA",0.011891373504770542,-0.05378849916916961,,"Lehigh, PA",0.006263663233636363,0.00421335026433356,,,,,,,,,,,,,,
242,"Leon, FL",0.014430306036197882,0.007299382015979683,"Leon, FL",-0.005879432574399934,0.0040751674746293265,,"Leon, FL",0.014430306036197882,-0.005879432574399934,,"Leon, FL",0.007299382015979683,0.0040751674746293265,,,,,,,,,,,,,,
243,"Lexington, SC",0.020127178993539996,0.014308986915229527,"Lexington, SC",0.002966726015727561,0.017104364853279153,,"Lexington, SC",0.020127178993539996,0.002966726015727561,,"Lexington, SC",0.014308986915229527,0.017104364853279153,,,,,,,,,,,,,,
244,"Licking, OH",0.013139760851013094,0.006640054262286643,"Licking, OH",-0.012435556236647938,0.01596489194795314,,"Licking, OH",0.013139760851013094,-0.012435556236647938,,"Licking, OH",0.006640054262286643,0.01596489194795314,,,,,,,,,,,,,,
245,"Linn, IA",0.009539552275247942,0.008155105216286263,"Linn, IA",0.03498371900658759,0.006779574047466097,,"Linn, IA",0.009539552275247942,0.03498371900658759,,"Linn, IA",0.008155105216286263,0.006779574047466097,,,,,,,,,,,,,,
246,"Litchfield, CT",0.0033863475959412526,-0.005844404001848047,"Litchfield, CT",0.0004928937180326276,0.0014949637858392428,,"Litchfield, CT",0.0033863475959412526,0.0004928937180326276,,"Litchfield, CT",-0.005844404001848047,0.0014949637858392428,,,,,,,,,,,,,,
247,"Livingston, LA",0.0335711521554396,0.010204696577105654,"Livingston, LA",0.03586046291148004,-0.003896121877501657,,"Livingston, LA",0.0335711521554396,0.03586046291148004,,"Livingston, LA",0.010204696577105654,-0.003896121877501657,,,,,,,,,,,,,,
248,"Livingston, MI",0.011645627806119219,0.006847708548795017,"Livingston, MI",-0.016989025132063684,0.02332025899287804,,"Livingston, MI",0.011645627806119219,-0.016989025132063684,,"Livingston, MI",0.006847708548795017,0.02332025899287804,,,,,,,,,,,,,,
249,"Lorain, OH",0.005939462884239299,0.003273884683780981,"Lorain, OH",-0.005799166171738479,0.01158266135105479,,"Lorain, OH",0.005939462884239299,-0.005799166171738479,,"Lorain, OH",0.003273884683780981,0.01158266135105479,,,,,,,,,,,,,,
250,"Los Angeles, CA",0.002246692080847934,0.003557909379189317,"Los Angeles, CA",0.01892265341632693,0.02299859459517961,,"Los Angeles, CA",0.002246692080847934,0.01892265341632693,,"Los Angeles, CA",0.003557909379189317,0.02299859459517961,,,,,,,,,,,,,,
251,"Loudoun, VA",0.058013970641398016,0.03230488646499641,"Loudoun, VA",0.0002884829553160273,0.004925559308172733,,"Loudoun, VA",0.058013970641398016,0.0002884829553160273,,"Loudoun, VA",0.03230488646499641,0.004925559308172733,,,,,,,,,,,,,,
252,"Lubbock, TX",0.014328601732594759,0.011606101537535718,"Lubbock, TX",0.00801175798310827,0.006972821199155543,,"Lubbock, TX",0.014328601732594759,0.00801175798310827,,"Lubbock, TX",0.011606101537535718,0.006972821199155543,,,,,,,,,,,,,,
253,"Lucas, OH",-0.0033215129015135014,-0.003305153057534538,"Lucas, OH",-0.00042993069157049035,0.013971866500618324,,"Lucas, OH",-0.0033215129015135014,-0.00042993069157049035,,"Lucas, OH",-0.003305153057534538,0.013971866500618324,,,,,,,,,,,,,,
254,"Luzerne, PA",0.0015077250872825854,-0.001307417595994953,"Luzerne, PA",0.01139132499013229,0.013801887199296425,,"Luzerne, PA",0.0015077250872825854,0.01139132499013229,,"Luzerne, PA",-0.001307417595994953,0.013801887199296425,,,,,,,,,,,,,,
255,"Macomb, MI",0.005536208962799272,0.004878703861280975,"Macomb, MI",-0.008556552101989245,0.02093740639386943,,"Macomb, MI",0.005536208962799272,-0.008556552101989245,,"Macomb, MI",0.004878703861280975,0.02093740639386943,,,,,,,,,,,,,,
256,"Madera, CA",0.02069666623744104,0.005414273834828398,"Madera, CA",0.02848158755634045,0.03861684760088302,,"Madera, CA",0.02069666623744104,0.02848158755634045,,"Madera, CA",0.005414273834828398,0.03861684760088302,,,,,,,,,,,,,,
257,"Madison, AL",0.019883434849635062,0.01089169409138857,"Madison, AL",0.025870272980141218,0.0034785056946482484,,"Madison, AL",0.019883434849635062,0.025870272980141218,,"Madison, AL",0.01089169409138857,0.0034785056946482484,,,,,,,,,,,,,,
258,"Madison, IL",0.003784566352069474,-0.002285260561856406,"Madison, IL",-0.010564009259483975,0.011589465634337603,,"Madison, IL",0.003784566352069474,-0.010564009259483975,,"Madison, IL",-0.002285260561856406,0.011589465634337603,,,,,,,,,,,,,,
259,"Madison, IN",-0.0010922983536978403,-0.0018909964911185684,"Madison, IN",-0.01114634513495838,0.009728442524541636,,"Madison, IN",-0.0010922983536978403,-0.01114634513495838,,"Madison, IN",-0.0018909964911185684,0.009728442524541636,,,,,,,,,,,,,,
260,"Mahoning, OH",-0.007575213418235083,-0.004656657682254095,"Mahoning, OH",0.006101877672658018,0.00645461842807693,,"Mahoning, OH",-0.007575213418235083,0.006101877672658018,,"Mahoning, OH",-0.004656657682254095,0.00645461842807693,,,,,,,,,,,,,,
261,"Manatee, FL",0.019310618398523882,0.025256830107665218,"Manatee, FL",-0.0037730758931718844,-0.002277630817324683,,"Manatee, FL",0.019310618398523882,-0.0037730758931718844,,"Manatee, FL",0.025256830107665218,-0.002277630817324683,,,,,,,,,,,,,,
262,"Marathon, WI",0.006497379179327911,0.0012801598347598198,"Marathon, WI",0.008840926899024604,0.02306699151142433,,"Marathon, WI",0.006497379179327911,0.008840926899024604,,"Marathon, WI",0.0012801598347598198,0.02306699151142433,,,,,,,,,,,,,,
263,"Maricopa, AZ",0.020880489656957657,0.01796612335333303,"Maricopa, AZ",-0.0002680184972676525,0.011454202997256191,,"Maricopa, AZ",0.020880489656957657,-0.0002680184972676525,,"Maricopa, AZ",0.01796612335333303,0.011454202997256191,,,,,,,,,,,,,,
264,"Marin, CA",0.0022386850755249377,0.003303226877465759,"Marin, CA",-0.0017821162918429945,0.026499735247984768,,"Marin, CA",0.0022386850755249377,-0.0017821162918429945,,"Marin, CA",0.003303226877465759,0.026499735247984768,,,,,,,,,,,,,,
265,"Marion, FL",0.02532690365171386,0.010415758015220433,"Marion, FL",-0.0010500292468943462,0.006849312173963451,,"Marion, FL",0.02532690365171386,-0.0010500292468943462,,"Marion, FL",0.010415758015220433,0.006849312173963451,,,,,,,,,,,,,,
266,"Marion, IN",0.004900918832269285,0.006756556111720213,"Marion, IN",0.013559710820369775,-0.007491284762578876,,"Marion, IN",0.004900918832269285,0.013559710820369775,,"Marion, IN",0.006756556111720213,-0.007491284762578876,,,,,,,,,,,,,,
267,"Marion, OR",0.010291996133353631,0.011738001684133081,"Marion, OR",0.005576849240804149,0.013074726771082457,,"Marion, OR",0.010291996133353631,0.005576849240804149,,"Marion, OR",0.011738001684133081,0.013074726771082457,,,,,,,,,,,,,,
268,"Martin, FL",0.013809465238228347,0.011439516108293635,"Martin, FL",0.00526831773724501,-0.00150631611403107,,"Martin, FL",0.013809465238228347,0.00526831773724501,,"Martin, FL",0.011439516108293635,-0.00150631611403107,,,,,,,,,,,,,,
269,"Maui + Kalawao, HI*",0.017711145638749537,0.009509233296640884,"Maui + Kalawao, HI*",0.02115824588275106,0.018122184118386064,,"Maui + Kalawao, HI*",0.017711145638749537,0.02115824588275106,,"Maui + Kalawao, HI*",0.009509233296640884,0.018122184118386064,,,,,,,,,,,,,,
270,"McHenry, IL",0.016120304168333766,-0.00019872355628813843,"McHenry, IL",-0.0007256747166113353,0.00639367614837294,,"McHenry, IL",0.016120304168333766,-0.0007256747166113353,,"McHenry, IL",-0.00019872355628813843,0.00639367614837294,,,,,,,,,,,,,,
271,"McLean, IL",0.011860880289002118,0.002204515794879569,"McLean, IL",0.010642812027677806,0.010214735935843766,,"McLean, IL",0.011860880289002118,0.010642812027677806,,"McLean, IL",0.002204515794879569,0.010214735935843766,,,,,,,,,,,,,,
272,"McLennan, TX",0.010317491017846736,0.009575697852999276,"McLennan, TX",0.012619523369788332,0.025385851392643488,,"McLennan, TX",0.010317491017846736,0.012619523369788332,,"McLennan, TX",0.009575697852999276,0.025385851392643488,,,,,,,,,,,,,,
273,"Mecklenburg, NC",0.027986696809912504,0.02142590363219421,"Mecklenburg, NC",0.0012210574697864018,0.015396251226351909,,"Mecklenburg, NC",0.027986696809912504,0.0012210574697864018,,"Mecklenburg, NC",0.02142590363219421,0.015396251226351909,,,,,,,,,,,,,,
274,"Medina, OH",0.012424421248886208,0.0047315712589846015,"Medina, OH",0.0052604496459842665,0.005083406308358018,,"Medina, OH",0.012424421248886208,0.0052604496459842665,,"Medina, OH",0.0047315712589846015,0.005083406308358018,,,,,,,,,,,,,,
275,"Merced, CA",0.017914297290903214,0.008521534269005038,"Merced, CA",0.011295087218375244,0.017490123197793528,,"Merced, CA",0.017914297290903214,0.011295087218375244,,"Merced, CA",0.008521534269005038,0.017490123197793528,,,,,,,,,,,,,,
276,"Mercer, NJ",0.004299219678086885,0.0007008730471129709,"Mercer, NJ",0.004743177016055977,0.0077449074792890205,,"Mercer, NJ",0.004299219678086885,0.004743177016055977,,"Mercer, NJ",0.0007008730471129709,0.0077449074792890205,,,,,,,,,,,,,,
277,"Merrimack, NH",0.006332332154735942,0.003989437962664599,"Merrimack, NH",0.008118068507239506,-0.009339620104571789,,"Merrimack, NH",0.006332332154735942,0.008118068507239506,,"Merrimack, NH",0.003989437962664599,-0.009339620104571789,,,,,,,,,,,,,,
278,"Mesa, CO",0.02278836226977221,0.005730579254452417,"Mesa, CO",0.0072740906938710825,0.006944542474591753,,"Mesa, CO",0.02278836226977221,0.0072740906938710825,,"Mesa, CO",0.005730579254452417,0.006944542474591753,,,,,,,,,,,,,,
279,"Miami-Dade, FL",0.010237783245446774,0.012159659217081842,"Miami-Dade, FL",0.0023280847916313796,0.01391277971909588,,"Miami-Dade, FL",0.010237783245446774,0.0023280847916313796,,"Miami-Dade, FL",0.012159659217081842,0.01391277971909588,,,,,,,,,,,,,,
280,"Middlesex, CT",0.005940161870114036,-0.002221272332126878,"Middlesex, CT",-0.0077100567881907,0.00593073141774858,,"Middlesex, CT",0.005940161870114036,-0.0077100567881907,,"Middlesex, CT",-0.002221272332126878,0.00593073141774858,,,,,,,,,,,,,,
281,"Middlesex, MA",0.0025883745121308976,0.008608993974250412,"Middlesex, MA",0.03188203290282643,0.017864075382271638,,"Middlesex, MA",0.0025883745121308976,0.03188203290282643,,"Middlesex, MA",0.008608993974250412,0.017864075382271638,,,,,,,,,,,,,,
282,"Middlesex, NJ",0.006936330025823612,0.002902952759795685,"Middlesex, NJ",0.0006676935134515283,0.011284750496261653,,"Middlesex, NJ",0.006936330025823612,0.0006676935134515283,,"Middlesex, NJ",0.002902952759795685,0.011284750496261653,,,,,,,,,,,,,,
283,"Midland, TX",0.018471947281315293,0.02929307810930326,"Midland, TX",0.04326629707723462,0.08806751976114979,,"Midland, TX",0.018471947281315293,0.04326629707723462,,"Midland, TX",0.02929307810930326,0.08806751976114979,,,,,,,,,,,,,,
284,"Milwaukee, WI",0.0010596412800314425,-1.3182076922024777e-05,"Milwaukee, WI",0.0030979988756647536,0.005871736656361648,,"Milwaukee, WI",0.0010596412800314425,0.0030979988756647536,,"Milwaukee, WI",-1.3182076922024777e-05,0.005871736656361648,,,,,,,,,,,,,,
285,"Minnehaha, SD",0.01339192192419536,0.01594217319705793,"Minnehaha, SD",0.03711442417065447,0.0009123977760394641,,"Minnehaha, SD",0.01339192192419536,0.03711442417065447,,"Minnehaha, SD",0.01594217319705793,0.0009123977760394641,,,,,,,,,,,,,,
286,"Mobile, AL",0.0036101338690595064,0.00013240289784244297,"Mobile, AL",0.016610275838791377,0.0024483139400324205,,"Mobile, AL",0.0036101338690595064,0.016610275838791377,,"Mobile, AL",0.00013240289784244297,0.0024483139400324205,,,,,,,,,,,,,,
287,"Mohave, AZ",0.025061011839690117,0.005649806148160241,"Mohave, AZ",-0.002385808986982818,0.005950994536610743,,"Mohave, AZ",0.025061011839690117,-0.002385808986982818,,"Mohave, AZ",0.005649806148160241,0.005950994536610743,,,,,,,,,,,,,,
288,"Monmouth, NJ",0.0017631417911467828,-0.0018208984265268846,"Monmouth, NJ",0.005169613290608943,0.009127583394309191,,"Monmouth, NJ",0.0017631417911467828,0.005169613290608943,,"Monmouth, NJ",-0.0018208984265268846,0.009127583394309191,,,,,,,,,,,,,,
289,"Monroe, IN",0.014524166863078891,0.007347405273077534,"Monroe, IN",-0.0009734608751882368,0.012135222273383706,,"Monroe, IN",0.014524166863078891,-0.0009734608751882368,,"Monroe, IN",0.007347405273077534,0.012135222273383706,,,,,,,,,,,,,,
290,"Monroe, MI",0.003214787880305936,-0.0012328374308672174,"Monroe, MI",-0.003013663877376449,0.009264153523531604,,"Monroe, MI",0.003214787880305936,-0.003013663877376449,,"Monroe, MI",-0.0012328374308672174,0.009264153523531604,,,,,,,,,,,,,,
291,"Monroe, NY",0.0007042729212194399,-0.00035634276479123983,"Monroe, NY",0.006890464760666903,0.005233482583851146,,"Monroe, NY",0.0007042729212194399,0.006890464760666903,,"Monroe, NY",-0.00035634276479123983,0.005233482583851146,,,,,,,,,,,,,,
292,"Monroe, PA",0.01868632254996605,-0.00024750149389984877,"Monroe, PA",0.011879114550408243,-0.008652046059946294,,"Monroe, PA",0.01868632254996605,0.011879114550408243,,"Monroe, PA",-0.00024750149389984877,-0.008652046059946294,,,,,,,,,,,,,,
293,"Monterey, CA",0.0025167273431192516,0.0056501379470028645,"Monterey, CA",0.002793142362558454,0.015381349737936256,,"Monterey, CA",0.0025167273431192516,0.002793142362558454,,"Monterey, CA",0.0056501379470028645,0.015381349737936256,,,,,,,,,,,,,,
294,"Montgomery, AL",0.003178329835835658,-0.0020554877198084576,"Montgomery, AL",0.006955035396649212,0.006724504625563066,,"Montgomery, AL",0.003178329835835658,0.006955035396649212,,"Montgomery, AL",-0.0020554877198084576,0.006724504625563066,,,,,,,,,,,,,,
295,"Montgomery, MD",0.010112464071576177,0.009448182528700944,"Montgomery, MD",0.019315054840849166,0.006776714365846148,,"Montgomery, MD",0.010112464071576177,0.019315054840849166,,"Montgomery, MD",0.009448182528700944,0.006776714365846148,,,,,,,,,,,,,,
296,"Montgomery, OH",-0.004055097108005001,-0.0007619427439714554,"Montgomery, OH",-0.0054296473135119205,0.01107020926824731,,"Montgomery, OH",-0.004055097108005001,-0.0054296473135119205,,"Montgomery, OH",-0.0007619427439714554,0.01107020926824731,,,,,,,,,,,,,,
297,"Montgomery, PA",0.005931602960201676,0.004258732937548748,"Montgomery, PA",0.0032628640081089344,0.010218683741321621,,"Montgomery, PA",0.005931602960201676,0.0032628640081089344,,"Montgomery, PA",0.004258732937548748,0.010218683741321621,,,,,,,,,,,,,,
298,"Montgomery, TN",0.02653222577397707,0.021915307065114353,"Montgomery, TN",0.002350798916223251,0.004483678695657023,,"Montgomery, TN",0.02653222577397707,0.002350798916223251,,"Montgomery, TN",0.021915307065114353,0.004483678695657023,,,,,,,,,,,,,,
299,"Montgomery, TX",0.04408992081359209,0.032024787332034066,"Montgomery, TX",0.02172036356264817,0.02153554764935839,,"Montgomery, TX",0.04408992081359209,0.02172036356264817,,"Montgomery, TX",0.032024787332034066,0.02153554764935839,,,,,,,,,,,,,,
300,"Morris, NJ",0.0044143568288310675,0.0003965259519960185,"Morris, NJ",0.010076097889429203,0.008975597271749347,,"Morris, NJ",0.0044143568288310675,0.010076097889429203,,"Morris, NJ",0.0003965259519960185,0.008975597271749347,,,,,,,,,,,,,,
301,"Multnomah, OR",0.01074259612916073,0.01211908409293505,"Multnomah, OR",-0.009467952762673648,0.022567693603669392,,"Multnomah, OR",0.01074259612916073,-0.009467952762673648,,"Multnomah, OR",0.01211908409293505,0.022567693603669392,,,,,,,,,,,,,,
302,"Muscogee, GA",0.0027885744307420968,0.001984409615156002,"Muscogee, GA",0.010647402542616868,0.0055575395902411895,,"Muscogee, GA",0.0027885744307420968,0.010647402542616868,,"Muscogee, GA",0.001984409615156002,0.0055575395902411895,,,,,,,,,,,,,,
303,"Muskegon, MI",0.0005547937098457911,0.0012142083522177494,"Muskegon, MI",-0.0015632526181910134,0.01564745924039168,,"Muskegon, MI",0.0005547937098457911,-0.0015632526181910134,,"Muskegon, MI",0.0012142083522177494,0.01564745924039168,,,,,,,,,,,,,,
304,"Napa, CA",0.008460645684357004,0.0023641601171624504,"Napa, CA",0.0003015647180697467,0.028665961428847364,,"Napa, CA",0.008460645684357004,0.0003015647180697467,,"Napa, CA",0.0023641601171624504,0.028665961428847364,,,,,,,,,,,,,,
305,"Nassau, NY",0.00038175709564125526,0.0015434144896144808,"Nassau, NY",0.014121305366466608,-0.0022039229570567365,,"Nassau, NY",0.00038175709564125526,0.014121305366466608,,"Nassau, NY",0.0015434144896144808,-0.0022039229570567365,,,,,,,,,,,,,,
306,"New Castle, DE",0.00698691651705019,0.004698118799644435,"New Castle, DE",-0.006890875483458014,-0.010043008535947195,,"New Castle, DE",0.00698691651705019,-0.006890875483458014,,"New Castle, DE",0.004698118799644435,-0.010043008535947195,,,,,,,,,,,,,,
307,"New Hanover, NC",0.023880289350456163,0.016802583643363844,"New Hanover, NC",0.0021144002455535382,0.008253914280661911,,"New Hanover, NC",0.023880289350456163,0.0021144002455535382,,"New Hanover, NC",0.016802583643363844,0.008253914280661911,,,,,,,,,,,,,,
308,"New Haven, CT",0.004407701918510254,-0.0008366653193431217,"New Haven, CT",0.00921260230875598,0.0031182278912125216,,"New Haven, CT",0.004407701918510254,0.00921260230875598,,"New Haven, CT",-0.0008366653193431217,0.0031182278912125216,,,,,,,,,,,,,,
